Month,Week,ManagedObjectid,Usage,MeterType
July,2,22723332,0,Integrated
,,,,
July,2,22723637,3000,Integrated
,,,,
July,2,71786514,3000,Integrated
,,,,
July,2,77759531,4000,Integrated
,,,,
July,2,71786823,3000,Integrated
,,,,
July,2,22723558,4000,Integrated
,,,,
July,2,71786544,1000,Integrated
,,,,
July,2,22723385,1000,Integrated
,,,,
July,2,22723660,5000,Integrated
,,,,
July,2,71786817,2000,Integrated
,,,,
July,2,22724123,1000,Integrated
,,,,
July,2,22723331,4000,Integrated
,,,,
July,2,22723642,3000,Integrated
,,,,
July,2,22724086,2000,Integrated
,,,,
July,2,22723228,5000,Integrated
,,,,
July,2,22723985,5000,Integrated
,,,,
July,2,22723487,2000,Integrated
,,,,
July,2,22723821,4000,Integrated
,,,,
July,2,22723299,1000,Integrated
,,,,
July,2,22723422,3000,Integrated
,,,,
July,2,22723243,1000,Integrated
,,,,
July,2,22724212,1000,Integrated
,,,,
July,2,22723815,1000,Integrated
,,,,
July,2,22723138,2000,Integrated
,,,,
July,2,22723809,3000,Integrated
,,,,
July,2,22723811,1000,Integrated
,,,,
July,2,22723139,2000,Integrated
,,,,
July,2,71786615,5000,Integrated
,,,,
July,2,22722917,0,Integrated
,,,,
July,2,22724238,8000,Integrated
,,,,
July,2,22724022,1000,Integrated
,,,,
July,2,29531132,6000,Integrated
,,,,
July,2,22723979,3000,Integrated
,,,,
July,2,29531070,0,Integrated
,,,,
July,2,22724159,-1,Integrated
,,,,
July,2,22723651,2000,Integrated
,,,,
July,2,22723496,1000,Integrated
,,,,
July,2,22723494,3000,Integrated
,,,,
July,2,22723341,2000,Integrated
,,,,
July,2,22723859,0,Integrated
,,,,
July,2,71786637,1000,Integrated
,,,,
July,2,22724157,2000,Integrated
,,,,
July,2,22723886,5000,Integrated
,,,,
July,2,22722679,4000,Integrated
,,,,
July,2,22722650,4000,Integrated
,,,,
July,2,22723768,4000,Integrated
,,,,
July,2,22723387,3000,Integrated
,,,,
July,2,22723340,3000,Integrated
,,,,
July,2,22722955,0,Integrated
,,,,
July,2,22723760,2000,Integrated
,,,,
July,2,22722617,2000,Integrated
,,,,
July,2,22723212,5000,Integrated
,,,,
July,2,71786510,2000,Integrated
,,,,
July,2,71778961,1000,Integrated
,,,,
July,2,22724115,1000,Integrated
,,,,
July,2,22722649,1000,Integrated
,,,,
July,2,22723733,4000,Integrated
,,,,
July,2,22723747,2000,Integrated
,,,,
July,2,22723774,4000,Integrated
,,,,
July,2,22723367,3000,Integrated
,,,,
July,2,71786699,3000,Integrated
,,,,
July,2,22723944,2000,Integrated
,,,,
July,2,22723338,2000,Integrated
,,,,
July,2,22723687,12000,Integrated
,,,,
July,2,22723619,2000,Integrated
,,,,
July,2,29531158,3000,Integrated
,,,,
July,2,22724175,3000,Integrated
,,,,
July,2,22723402,2000,Integrated
,,,,
July,2,22723730,3000,Integrated
,,,,
July,2,22723846,2000,Integrated
,,,,
July,2,22722987,5000,Integrated
,,,,
July,2,29531092,3000,Integrated
,,,,
July,2,22723026,4000,Integrated
,,,,
July,2,22723719,3000,Integrated
,,,,
July,2,22723884,0,Integrated
,,,,
July,2,71786705,2000,Integrated
,,,,
July,2,22723429,2000,Integrated
,,,,
July,2,22723418,2000,Integrated
,,,,
July,2,22723168,3000,Integrated
,,,,
July,2,22723763,1000,Integrated
,,,,
July,2,71786690,3000,Integrated
,,,,
July,2,29531062,2000,Integrated
,,,,
July,2,38461224,0,Integrated
,,,,
July,2,22724185,4000,Integrated
,,,,
July,2,22722920,3000,Integrated
,,,,
July,2,22724220,1000,Integrated
,,,,
July,2,22724133,4000,Integrated
,,,,
July,2,22723284,0,Integrated
,,,,
July,2,29531071,1000,Integrated
,,,,
July,2,22724062,2000,Integrated
,,,,
July,2,22723810,1000,Integrated
,,,,
July,2,77759545,3000,Integrated
,,,,
July,2,22723620,3000,Integrated
,,,,
July,2,22723666,4000,Integrated
,,,,
July,2,22723945,3000,Integrated
,,,,
July,2,22723159,1000,Integrated
,,,,
July,2,22724128,2000,Integrated
,,,,
July,2,29531011,4000,Integrated
,,,,
July,2,22723845,3000,Integrated
,,,,
July,2,22723091,3000,Integrated
,,,,
July,2,22723214,3000,Integrated
,,,,
July,2,22723357,8000,Integrated
,,,,
July,2,22723280,1000,Integrated
,,,,
July,2,29531072,3000,Integrated
,,,,
July,2,22723329,1000,Integrated
,,,,
July,2,71786504,3000,Integrated
,,,,
July,2,22724193,1000,Integrated
,,,,
July,2,77759527,4000,Integrated
,,,,
July,2,22722945,1000,Integrated
,,,,
July,2,22724275,3000,Integrated
,,,,
July,2,22724065,0,Integrated
,,,,
July,2,22723247,4000,Integrated
,,,,
July,2,71786519,3000,Integrated
,,,,
July,2,22723079,3000,Integrated
,,,,
July,2,22722697,1000,Integrated
,,,,
July,2,29531093,4000,Integrated
,,,,
July,2,29531059,3000,Integrated
,,,,
July,2,22723248,2000,Integrated
,,,,
July,2,22723696,3000,Integrated
,,,,
July,2,22723912,3000,Integrated
,,,,
July,2,22722933,1000,Integrated
,,,,
July,2,22723241,2000,Integrated
,,,,
July,2,22723362,1000,Integrated
,,,,
July,2,22723167,8000,Integrated
,,,,
July,2,71786657,3000,Integrated
,,,,
July,2,29531153,4000,Integrated
,,,,
July,2,22723584,2000,Integrated
,,,,
July,2,29531091,0,Integrated
,,,,
July,2,22724032,1000,Integrated
,,,,
July,2,22724090,3000,Integrated
,,,,
July,2,22723325,3000,Integrated
,,,,
July,2,22722674,2000,Integrated
,,,,
July,2,71786622,2000,Integrated
,,,,
July,2,22723617,1000,Integrated
,,,,
July,2,22723229,1000,Integrated
,,,,
July,2,22723578,2000,Integrated
,,,,
July,2,22722990,1000,Integrated
,,,,
July,2,22724179,2000,Integrated
,,,,
July,2,22724052,2000,Integrated
,,,,
July,2,22723489,4000,Integrated
,,,,
July,2,22722629,1000,Integrated
,,,,
July,2,71786791,3000,Integrated
,,,,
July,2,29531150,4000,Integrated
,,,,
July,2,71786810,1000,Integrated
,,,,
July,2,22723942,3000,Integrated
,,,,
July,2,22723240,2000,Integrated
,,,,
July,2,22723946,4000,Integrated
,,,,
July,2,22723568,1000,Integrated
,,,,
July,2,22723310,1000,Integrated
,,,,
July,2,22724172,4000,Integrated
,,,,
July,2,22723383,5000,Integrated
,,,,
July,2,22723400,4000,Integrated
,,,,
July,2,22724232,7000,Integrated
,,,,
July,2,29531012,2000,Integrated
,,,,
July,2,22723184,3000,Integrated
,,,,
July,2,22723918,1000,Integrated
,,,,
July,2,22722634,0,Integrated
,,,,
July,2,71786740,3000,Integrated
,,,,
July,2,22722901,3000,Integrated
,,,,
July,2,22723005,6000,Integrated
,,,,
July,2,29531027,3000,Integrated
,,,,
July,2,22723721,0,Integrated
,,,,
July,2,71786566,1000,Integrated
,,,,
July,2,22723003,7000,Integrated
,,,,
July,2,22724256,1000,Integrated
,,,,
July,2,22723542,1000,Integrated
,,,,
July,2,71786707,3000,Integrated
,,,,
July,2,22724252,2000,Integrated
,,,,
July,2,22724243,2000,Integrated
,,,,
July,2,22724014,-1,Integrated
,,,,
July,2,22723785,8000,Integrated
,,,,
July,2,22724240,1000,Integrated
,,,,
July,2,22724200,0,Integrated
,,,,
July,2,71786753,2000,Integrated
,,,,
July,2,22724198,1000,Integrated
,,,,
July,2,22723265,4000,Integrated
,,,,
July,2,22723911,3000,Integrated
,,,,
July,2,22723665,1000,Integrated
,,,,
July,2,71786636,6000,Integrated
,,,,
July,2,22723865,2000,Integrated
,,,,
July,2,22724204,2000,Integrated
,,,,
July,2,22723298,3000,Integrated
,,,,
July,2,22724136,0,Integrated
,,,,
July,2,22723935,3000,Integrated
,,,,
July,2,22723348,2000,Integrated
,,,,
July,2,71786648,2000,Integrated
,,,,
July,2,22723506,1000,Integrated
,,,,
July,2,22723856,4000,Integrated
,,,,
July,2,22724283,1000,Integrated
,,,,
July,2,22723498,5000,Integrated
,,,,
July,2,22723115,0,Integrated
,,,,
July,2,22723350,5000,Integrated
,,,,
July,2,22723567,2000,Integrated
,,,,
July,2,22723399,1000,Integrated
,,,,
July,2,22722640,1000,Integrated
,,,,
July,2,22723427,1000,Integrated
,,,,
July,2,22723472,6000,Integrated
,,,,
July,2,22724189,0,Integrated
,,,,
July,2,22723355,4000,Integrated
,,,,
July,2,22723185,4000,Integrated
,,,,
July,2,22723103,2000,Integrated
,,,,
July,2,22723806,0,Integrated
,,,,
July,2,22722963,3000,Integrated
,,,,
July,2,71786548,0,Integrated
,,,,
July,2,22723891,2000,Integrated
,,,,
July,2,22724265,0,Integrated
,,,,
July,2,29531179,2000,Integrated
,,,,
July,2,29531099,1000,Integrated
,,,,
July,2,22723455,4000,Integrated
,,,,
July,2,22723796,3000,Integrated
,,,,
July,2,22723365,1000,Integrated
,,,,
July,2,22723499,4000,Integrated
,,,,
July,2,22724013,2000,Integrated
,,,,
July,2,22723565,2000,Integrated
,,,,
July,2,22724075,2000,Integrated
,,,,
July,2,44530780,0,Integrated
,,,,
July,2,22723246,0,Integrated
,,,,
July,2,77759539,2000,Integrated
,,,,
July,2,71786611,4000,Integrated
,,,,
July,2,22723388,2000,Integrated
,,,,
July,2,22723749,2000,Integrated
,,,,
July,2,71786812,2000,Integrated
,,,,
July,2,71786825,5000,Integrated
,,,,
July,2,22723133,2000,Integrated
,,,,
July,2,22723929,2000,Integrated
,,,,
July,2,22673033,0,Integrated
,,,,
July,2,29531074,2000,Integrated
,,,,
July,2,22723575,4000,Integrated
,,,,
July,2,29531087,6000,Integrated
,,,,
July,2,22724091,2000,Integrated
,,,,
July,2,22723259,3000,Integrated
,,,,
July,2,29531149,4000,Integrated
,,,,
July,2,22724183,2000,Integrated
,,,,
July,2,22722620,2000,Integrated
,,,,
July,2,22723563,2000,Integrated
,,,,
July,2,22723194,1000,Integrated
,,,,
July,2,22722653,1000,Integrated
,,,,
July,2,22723358,1000,Integrated
,,,,
July,2,22724184,4000,Integrated
,,,,
July,2,22724199,3000,Integrated
,,,,
July,2,71786555,3000,Integrated
,,,,
July,2,71786502,3000,Integrated
,,,,
July,2,22723674,2000,Integrated
,,,,
July,2,22723987,1000,Integrated
,,,,
July,2,22723992,8000,Integrated
,,,,
July,2,22723288,2000,Integrated
,,,,
July,2,22723080,1000,Integrated
,,,,
July,2,22723703,4000,Integrated
,,,,
July,2,22723949,3000,Integrated
,,,,
July,2,22723335,5000,Integrated
,,,,
July,2,22723238,2000,Integrated
,,,,
July,2,22723799,2000,Integrated
,,,,
July,2,71786746,5000,Integrated
,,,,
July,2,22723614,4000,Integrated
,,,,
July,2,22722953,1000,Integrated
,,,,
July,2,22723853,1000,Integrated
,,,,
July,2,22724154,3000,Integrated
,,,,
July,2,22724080,4000,Integrated
,,,,
July,2,22723700,5000,Integrated
,,,,
July,2,71786528,0,Integrated
,,,,
July,2,22723442,5000,Integrated
,,,,
July,2,71786826,0,Integrated
,,,,
July,2,22723635,2000,Integrated
,,,,
July,2,22723146,4000,Integrated
,,,,
July,2,22723274,3000,Integrated
,,,,
July,2,71786794,1000,Integrated
,,,,
July,2,22723803,5000,Integrated
,,,,
July,2,22723063,4000,Integrated
,,,,
July,2,22723333,1000,Integrated
,,,,
July,2,22723293,2000,Integrated
,,,,
July,2,22723556,3000,Integrated
,,,,
July,2,22723216,2000,Integrated
,,,,
July,2,22724225,6000,Integrated
,,,,
July,2,29531090,4000,Integrated
,,,,
July,2,22723209,5000,Integrated
,,,,
July,2,22723611,4000,Integrated
,,,,
July,2,71786678,8000,Integrated
,,,,
July,2,22723606,4000,Integrated
,,,,
July,2,29531018,1000,Integrated
,,,,
July,2,71786743,7000,Integrated
,,,,
July,2,22722630,3000,Integrated
,,,,
July,2,22723262,7000,Integrated
,,,,
July,2,22723757,3000,Integrated
,,,,
July,2,22723279,0,Integrated
,,,,
July,2,22723004,4000,Integrated
,,,,
July,2,22723213,6000,Integrated
,,,,
July,2,22724106,1000,Integrated
,,,,
July,2,22723041,4000,Integrated
,,,,
July,2,22723675,3000,Integrated
,,,,
July,2,22724187,0,Integrated
,,,,
July,2,22723695,1000,Integrated
,,,,
July,2,22722907,2000,Integrated
,,,,
July,2,22723934,1000,Integrated
,,,,
July,2,71786520,3000,Integrated
,,,,
July,2,22723813,2000,Integrated
,,,,
July,2,22723182,0,Integrated
,,,,
July,2,22723603,4000,Integrated
,,,,
July,2,22722978,2000,Integrated
,,,,
July,2,22723645,3000,Integrated
,,,,
July,2,22723479,1000,Integrated
,,,,
July,2,22723735,3000,Integrated
,,,,
July,2,22724012,4000,Integrated
,,,,
July,2,22723866,1000,Integrated
,,,,
July,2,71786776,3000,Integrated
,,,,
July,2,29531035,3000,Integrated
,,,,
July,2,22723441,2000,Integrated
,,,,
July,2,22724122,0,Integrated
,,,,
July,2,22724095,2000,Integrated
,,,,
July,2,22723055,3000,Integrated
,,,,
July,2,22723347,1000,Integrated
,,,,
July,2,22723554,3000,Integrated
,,,,
July,2,22724034,3000,Integrated
,,,,
July,2,22723543,4000,Integrated
,,,,
July,2,71786564,2000,Integrated
,,,,
July,2,22723900,8000,Integrated
,,,,
July,2,22722648,5000,Integrated
,,,,
July,2,22724169,2000,Integrated
,,,,
July,2,22722669,1000,Integrated
,,,,
July,2,22722691,1000,Integrated
,,,,
July,2,22722641,3000,Integrated
,,,,
July,2,22540242,1000,Integrated
,,,,
July,2,71786800,5000,Integrated
,,,,
July,2,22723972,3000,Integrated
,,,,
July,2,22722659,2000,Integrated
,,,,
July,2,71778990,2000,Integrated
,,,,
July,2,22723189,2000,Integrated
,,,,
July,2,71786526,0,Integrated
,,,,
July,2,22723290,3000,Integrated
,,,,
July,2,22723114,3000,Integrated
,,,,
July,2,22723191,4000,Integrated
,,,,
July,2,22723100,2000,Integrated
,,,,
July,2,22722984,3000,Integrated
,,,,
July,2,22723725,11000,Integrated
,,,,
July,2,22723451,0,Integrated
,,,,
July,2,22723664,4000,Integrated
,,,,
July,2,22723353,4000,Integrated
,,,,
July,2,22722931,5000,Integrated
,,,,
July,2,22723269,4000,Integrated
,,,,
July,2,22723252,17000,Integrated
,,,,
July,2,22723723,4000,Integrated
,,,,
July,2,29531165,3000,Integrated
,,,,
July,2,22723546,2000,Integrated
,,,,
July,2,71786803,2000,Integrated
,,,,
July,2,22723538,5000,Integrated
,,,,
July,2,22723848,1000,Integrated
,,,,
July,2,22723744,0,Integrated
,,,,
July,2,22723797,1000,Integrated
,,,,
July,2,22723490,3000,Integrated
,,,,
July,2,22724007,1000,Integrated
,,,,
July,2,22723630,0,Integrated
,,,,
July,2,22723131,2000,Integrated
,,,,
July,2,22724006,1000,Integrated
,,,,
July,2,22723256,3000,Integrated
,,,,
July,2,22722924,4000,Integrated
,,,,
July,2,22722624,4000,Integrated
,,,,
July,2,29531110,3000,Integrated
,,,,
July,2,22723831,3000,Integrated
,,,,
July,2,22723377,2000,Integrated
,,,,
July,2,22724068,1000,Integrated
,,,,
July,2,22723570,0,Integrated
,,,,
July,2,22722681,1000,Integrated
,,,,
July,2,22723841,0,Integrated
,,,,
July,2,22723658,7000,Integrated
,,,,
July,2,22724010,2000,Integrated
,,,,
July,2,71786676,0,Integrated
,,,,
July,2,22724001,1000,Integrated
,,,,
July,2,22724149,3000,Integrated
,,,,
July,2,22722946,4000,Integrated
,,,,
July,2,22724188,-1,Integrated
,,,,
July,2,22724267,1000,Integrated
,,,,
July,2,71778982,2000,Integrated
,,,,
July,2,22723704,8000,Integrated
,,,,
July,2,71786795,1000,Integrated
,,,,
July,2,22723017,5000,Integrated
,,,,
July,2,22724242,2000,Integrated
,,,,
July,2,22723046,4000,Integrated
,,,,
July,2,22723105,4000,Integrated
,,,,
July,2,71786677,1000,Integrated
,,,,
July,2,22724271,1000,Integrated
,,,,
July,2,22723102,9000,Integrated
,,,,
July,2,22723020,4000,Integrated
,,,,
July,2,29531137,0,Integrated
,,,,
July,2,22724081,-1,Integrated
,,,,
July,2,22723636,2000,Integrated
,,,,
July,2,22724160,3000,Integrated
,,,,
July,2,22722977,5000,Integrated
,,,,
July,2,22723450,2000,Integrated
,,,,
July,2,22724063,1000,Integrated
,,,,
July,2,22724049,2000,Integrated
,,,,
July,2,71786642,4000,Integrated
,,,,
July,2,22723202,1000,Integrated
,,,,
July,2,22723121,5000,Integrated
,,,,
July,2,22724077,0,Integrated
,,,,
July,2,22723439,3000,Integrated
,,,,
July,2,22723579,2000,Integrated
,,,,
July,2,22723417,2000,Integrated
,,,,
July,2,22723959,2000,Integrated
,,,,
July,2,22724165,3000,Integrated
,,,,
July,2,29531101,3000,Integrated
,,,,
July,2,29531145,2000,Integrated
,,,,
July,2,22723793,2000,Integrated
,,,,
July,2,29531183,0,Integrated
,,,,
July,2,22723152,3000,Integrated
,,,,
July,2,22724031,3000,Integrated
,,,,
July,2,22723206,4000,Integrated
,,,,
July,2,22723036,5000,Integrated
,,,,
July,2,22723459,4000,Integrated
,,,,
July,2,22724246,4000,Integrated
,,,,
July,2,22723165,0,Integrated
,,,,
July,2,22723894,2000,Integrated
,,,,
July,2,22723090,2000,Integrated
,,,,
July,2,22723596,3000,Integrated
,,,,
July,2,22722942,2000,Integrated
,,,,
July,2,22723175,0,Integrated
,,,,
July,2,22723943,2000,Integrated
,,,,
July,2,22723940,4000,Integrated
,,,,
July,2,22723407,0,Integrated
,,,,
July,2,22723981,5000,Integrated
,,,,
July,2,22723860,2000,Integrated
,,,,
July,2,77759541,6000,Integrated
,,,,
July,2,29531038,6000,Integrated
,,,,
July,2,29531106,6000,Integrated
,,,,
July,2,22724113,3000,Integrated
,,,,
July,2,22723181,4000,Integrated
,,,,
July,2,22723792,6000,Integrated
,,,,
July,2,22723086,2000,Integrated
,,,,
July,2,22723364,2000,Integrated
,,,,
July,2,22723849,4000,Integrated
,,,,
July,2,22722619,5000,Integrated
,,,,
July,2,29531181,8000,Integrated
,,,,
July,2,22723306,2000,Integrated
,,,,
July,2,22724079,2000,Integrated
,,,,
July,2,22723085,5000,Integrated
,,,,
July,2,22723722,2000,Integrated
,,,,
July,2,22723345,2000,Integrated
,,,,
July,2,22723438,2000,Integrated
,,,,
July,2,22724099,6000,Integrated
,,,,
July,2,22723215,4000,Integrated
,,,,
July,2,22722645,3000,Integrated
,,,,
July,2,22723999,0,Integrated
,,,,
July,2,29531045,4000,Integrated
,,,,
July,2,22724119,1000,Integrated
,,,,
July,2,71786572,2000,Integrated
,,,,
July,2,22722964,7000,Integrated
,,,,
July,2,22723382,1000,Integrated
,,,,
July,2,22723501,3000,Integrated
,,,,
July,2,22723812,0,Integrated
,,,,
July,2,22723117,2000,Integrated
,,,,
July,2,22724053,3000,Integrated
,,,,
July,2,22723135,1000,Integrated
,,,,
July,2,22723404,1000,Integrated
,,,,
July,2,22722667,2000,Integrated
,,,,
July,2,22723099,2000,Integrated
,,,,
July,2,22724131,2000,Integrated
,,,,
July,2,22723544,2000,Integrated
,,,,
July,2,22724039,0,Integrated
,,,,
July,2,71786650,7000,Integrated
,,,,
July,2,22723396,1000,Integrated
,,,,
July,2,22723710,1000,Integrated
,,,,
July,2,22723180,3000,Integrated
,,,,
July,2,22723964,0,Integrated
,,,,
July,2,22723897,2000,Integrated
,,,,
July,2,22723141,2000,Integrated
,,,,
July,2,29531180,4000,Integrated
,,,,
July,2,22723446,0,Integrated
,,,,
July,2,22724072,0,Integrated
,,,,
July,2,22723397,2000,Integrated
,,,,
July,2,22723612,3000,Integrated
,,,,
July,2,22724138,3000,Integrated
,,,,
July,2,22722625,4000,Integrated
,,,,
July,2,22723748,3000,Integrated
,,,,
July,2,22723933,2000,Integrated
,,,,
July,2,22723699,3000,Integrated
,,,,
July,2,22724219,4000,Integrated
,,,,
July,2,22723926,2000,Integrated
,,,,
July,2,22722652,2000,Integrated
,,,,
July,2,71786540,2000,Integrated
,,,,
July,2,71786631,0,Integrated
,,,,
July,2,22724245,2000,Integrated
,,,,
July,2,22723273,5000,Integrated
,,,,
July,2,29531162,3000,Integrated
,,,,
July,2,22723656,4000,Integrated
,,,,
July,2,22722919,4000,Integrated
,,,,
July,2,22724281,16000,Integrated
,,,,
July,2,22724098,0,Integrated
,,,,
July,2,22723507,2000,Integrated
,,,,
July,2,71786633,3000,Integrated
,,,,
July,2,71786681,2000,Integrated
,,,,
July,2,29531031,4000,Integrated
,,,,
July,2,71778997,2000,Integrated
,,,,
July,2,22723001,1000,Integrated
,,,,
July,2,77759530,4000,Integrated
,,,,
July,2,22723561,3000,Integrated
,,,,
July,2,44530779,0,Integrated
,,,,
July,2,22722981,1000,Integrated
,,,,
July,2,22723925,2000,Integrated
,,,,
July,2,38461210,0,Integrated
,,,,
July,2,22723042,1000,Integrated
,,,,
July,2,77759533,5000,Integrated
,,,,
July,2,82440924,2367,Digital
,,,,
July,2,22722673,2000,Integrated
,,,,
July,2,22722905,4000,Integrated
,,,,
July,2,22723268,0,Integrated
,,,,
July,2,81985209,30695,Digital
,,,,
July,2,22723751,4000,Integrated
,,,,
July,2,71786586,7000,Integrated
,,,,
July,2,71786788,3000,Integrated
,,,,
July,2,77759544,4000,Integrated
,,,,
July,2,272718,4321,Digital
,,,,
July,2,22722622,5000,Integrated
,,,,
July,2,22723954,2000,Integrated
,,,,
July,2,38461230,0,Integrated
,,,,
July,2,22723480,3000,Integrated
,,,,
July,2,349725,2662,Digital
,,,,
July,2,71786541,2000,Integrated
,,,,
July,2,38461215,0,Integrated
,,,,
July,2,22723118,4000,Integrated
,,,,
July,2,61148634,5817,Digital
,,,,
July,2,38461227,0,Integrated
,,,,
July,2,22723223,1000,Integrated
,,,,
July,2,38461226,0,Integrated
,,,,
July,2,60995980,0,Digital
,,,,
July,2,38461223,0,Integrated
,,,,
July,2,38461222,0,Integrated
,,,,
July,2,22600762,2000,Integrated
,,,,
July,2,22451070,62500,Digital
,,,,
July,2,81970952,16540,Digital
,,,,
July,2,81985117,14515,Digital
,,,,
July,2,81985208,8515,Digital
,,,,
July,2,81970993,6065,Digital
,,,,
July,2,13283,2512,Digital
,,,,
July,2,82429952,19760,Digital
,,,,
July,2,81985221,64480,Digital
,,,,
July,2,590801,5004,Digital
,,,,
July,2,60192805,3006,Digital
,,,,
July,2,46059343,29210,Digital
,,,,
July,2,57398,2551,Digital
,,,,
July,2,296099,1427,Digital
,,,,
July,2,293809,3923,Digital
,,,,
July,2,60563688,3824,Digital
,,,,
July,2,273456,4879,Digital
,,,,
July,2,587223,4128,Digital
,,,,
July,2,601105,19589,Digital
,,,,
July,2,71651,195,Digital
,,,,
July,2,34593438,6950,Digital
,,,,
July,2,67715036,2774,Digital
,,,,
July,2,275819,3752,Digital
,,,,
July,2,349593,9709,Digital
,,,,
July,2,281670,3920,Digital
,,,,
July,2,73866,1735,Digital
,,,,
July,2,612731,2115,Digital
,,,,
July,2,62367105,2422,Digital
,,,,
July,2,61150108,2252,Digital
,,,,
July,2,66208682,1249,Digital
,,,,
July,2,77285,4239,Digital
,,,,
July,2,602584,1369,Digital
,,,,
July,2,602993,4789,Digital
,,,,
July,2,284563,960,Digital
,,,,
July,2,270417,1880,Digital
,,,,
July,2,2408,4263,Digital
,,,,
July,2,256476,2268,Digital
,,,,
July,2,61506145,1249,Digital
,,,,
July,2,299418,1158,Digital
,,,,
